gene_id,3-9-mock1-13_S20,3-9-mock2-14_S1,3-9-wt1-15_S2,3-9-wt2-16_S16,CoV002-CoV2-1-indexG4_S4,CoV002-CoV2-2-indexG5_S5,CoV002-CoV2-3-indexG6_S6,CoV002-mock1-indexG1_S1,CoV002-mock2-indexG2_S2,CoV002-mock3-indexG3_S3,SARS004-CoV2-1_S4,SARS004-CoV2-2_S5,SARS004-CoV2-3_S6,SARS004-mock-1_S1,SARS004-mock-2_S2,SARS004-mock-3_S3,svRNA184-RSV-1-indexF4_S16,svRNA184-RSV-3-indexH9_S18,svRNA184-mock-1-indexF1_S13,svRNA184-mock-3-indexF3_S15
MSTRG.2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259698.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275812.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
ENSG00000254947.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250126.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225304.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154478.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272937.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211649.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000086967.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240426.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30014,0,0,3,0,0,5,4,2,0,2,0,6,0,10,0,2,0,0,9,6
MSTRG.30015,4,2,0,3,4,18,11,3,4,20,0,0,0,0,0,0,3,11,12,22
MSTRG.28268,0,3,0,0,3,2,3,0,3,0,104,34,21,37,35,51,0,0,6,2
MSTRG.28269,49,78,27,17,123,169,172,60,58,121,4056,1591,1434,2475,1866,2019,13,23,187,125
MSTRG.30010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242741.1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0
MSTRG.30012,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233329.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28262,36,55,37,17,137,181,218,90,83,160,317,128,103,193,125,119,24,46,121,138
MSTRG.28263,155,278,332,71,612,793,1134,312,418,761,960,269,223,420,322,370,136,203,564,606
ENSG00000102678.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215262.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10
MSTRG.30018,32,107,102,24,143,142,256,71,98,212,0,0,2,7,6,0,85,125,240,345
MSTRG.30019,163,342,289,51,648,757,1049,449,482,955,118,57,54,60,41,59,95,113,391,270
MSTRG.28264,7,8,6,0,0,8,7,5,6,8,31,6,6,21,8,5,2,5,13,29
MSTRG.28265,0,11,3,4,0,6,4,0,2,6,804,288,290,784,528,393,0,2,15,11
ENSG00000249959.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175946.8,0,0,0,0,0,0,0,0,0,0,12,16,8,27,9,14,0,0,0,0
ENSG00000256422.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229453.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24038,0,0,0,0,2,0,0,0,2,2,0,0,3,0,5,0,0,0,0,0
ENSG00000243591.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000220069.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256563.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000107859.9,0,0,0,0,6,0,10,0,3,7,13,0,0,0,0,0,0,0,0,0
ENSG00000151418.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270969.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237904.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260854.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255424.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
MSTRG.28198,0,0,0,0,0,0,0,0,1,0,4,0,0,3,1,2,0,0,0,0
MSTRG.28199,9,15,12,0,23,38,24,20,33,19,0,0,7,0,0,0,0,0,35,31
ENSG00000202254.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28194,0,5,3,5,0,0,17,0,3,5,2,0,3,0,0,0,2,3,23,20
MSTRG.28195,599,988,1497,354,1750,2428,3522,915,1317,2356,2723,1093,983,1916,939,1101,219,301,1265,1013
MSTRG.28196,200,436,221,73,831,1062,1271,418,585,1031,1144,362,432,639,398,477,143,294,829,951
MSTRG.28197,62,111,166,27,237,241,508,100,174,320,254,77,107,204,146,99,8,35,127,136
MSTRG.28190,76,86,78,17,144,146,286,45,86,168,122,17,20,60,19,39,12,38,84,85
MSTRG.28191,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6445,0,0,0,0,0,3,0,0,0,0,82,10,8,14,6,10,0,0,6,0
ENSG00000261501.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255427.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282975.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229379.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136697.12,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0
ENSG00000177807.6,0,5,0,0,5,6,0,3,0,4,0,0,0,0,0,9,0,0,6,9
ENSG00000141161.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4452,2,4,3,6,11,12,3,9,4,14,32,22,25,17,14,8,4,0,8,9
MSTRG.17448,66,170,70,36,253,360,426,99,190,320,63,0,0,0,29,14,169,450,715,1444
MSTRG.17449,32,104,39,9,176,242,251,111,157,250,94,68,50,44,55,47,146,160,314,710
MSTRG.17444,729,1373,893,382,2996,3912,4452,1525,2136,3851,713,225,370,387,274,279,1011,1458,3733,5741
ENSG00000213724.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17446,31,43,30,5,136,161,168,69,79,158,0,0,0,0,0,0,155,273,392,569
MSTRG.17447,979,1655,360,199,5442,6798,7666,3029,3694,7117,5266,1805,1986,2521,2424,2273,1469,1751,5282,6064
MSTRG.17440,265,497,213,93,1218,1493,1653,695,868,1553,1136,308,396,587,426,419,121,164,697,699
MSTRG.17441,1964,4532,2372,872,10262,13785,13670,5548,7428,12904,12421,4238,4463,6708,5067,4921,1979,3414,9663,11020
MSTRG.17442,34,70,32,12,87,125,131,60,62,120,18,8,8,22,8,12,18,16,27,55
MSTRG.17443,882,1629,649,301,4826,5963,6316,2787,3567,6506,3794,1171,1834,2129,1750,1538,814,1313,3813,5186
MSTRG.16713,24,35,26,15,94,140,123,51,66,147,48,13,29,26,31,12,49,68,115,171
MSTRG.16712,0,0,0,0,12,7,5,6,0,3,0,0,0,0,0,3,0,0,0,12
MSTRG.16711,414,627,564,200,1983,2345,2764,1033,1365,2145,542,187,190,256,198,211,237,305,1081,1556
MSTRG.16710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16717,0,6,11,0,14,16,23,6,17,9,18,7,11,26,4,13,6,0,8,12
MSTRG.16716,102,180,126,48,438,514,566,275,301,528,429,176,203,222,118,170,99,114,431,651
MSTRG.16715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MSTRG.16714,386,832,406,129,1770,2272,2357,1067,1295,2082,1566,581,598,844,700,659,709,900,2234,2514
MSTRG.24824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MSTRG.16719,565,1183,949,250,2208,3015,3144,1349,1556,2884,3720,1175,1700,1619,1131,1321,691,887,2228,3199
MSTRG.16718,10,10,29,0,12,25,27,9,13,35,0,0,0,0,5,7,0,11,40,33
ENSG00000147655.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230318.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228289.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259928.1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0
MSTRG.6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227336.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000064218.4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4
MSTRG.25265,0,1,0,0,0,0,0,0,1,0,13,2,0,2,5,3,2,0,0,3
MSTRG.11847,1633,3684,1500,584,8421,11250,11546,4441,5719,10067,9495,2536,4472,4684,3515,3258,3170,4448,12285,18530
MSTRG.11844,0,0,0,0,9,14,10,7,8,14,0,0,0,0,0,0,6,8,30,25
MSTRG.11845,372,640,558,171,1884,2272,2490,1201,1293,2235,2052,621,977,981,744,723,490,668,1988,2695
MSTRG.11842,660,1036,596,204,2354,2923,3237,1315,1641,2866,2165,650,986,1023,851,879,852,1374,3578,4775
MSTRG.11843,58,73,22,6,305,384,394,139,212,353,62,19,22,38,19,35,141,294,642,843
MSTRG.25263,149,334,338,54,441,546,849,173,277,518,525,208,194,401,216,241,33,69,325,306
MSTRG.25262,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,7
ENSG00000229140.8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSG00000172987.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180305.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25269,2,3,1,0,1,0,6,2,3,6,7,2,5,0,5,4,0,0,3,1
MSTRG.25268,0,0,0,0,3,3,3,0,0,5,8,2,0,3,0,6,0,0,2,0
MSTRG.11848,420,790,448,153,1978,2520,2543,1141,1529,2716,2187,646,951,1045,814,797,577,880,2909,3844
MSTRG.11849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28543,1,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0
ENSG00000226943.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279002.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000106852.15,0,8,5,0,5,16,14,6,0,10,52,20,17,46,15,29,0,0,12,5
ENSG00000207993.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259912.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000100253.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265275.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264587.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225904.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255582.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266663.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282499.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255512.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234524.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255199.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219940.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000242943.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258153.1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254857.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251888.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000042781.12,0,0,2,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
ENSG00000242998.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249943.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166292.11,0,0,0,0,0,5,2,0,0,7,0,0,0,0,0,0,0,0,0,0
MSTRG.4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000204518.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258170.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224419.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215102.2,0,0,0,4,0,4,4,0,0,0,0,0,0,2,0,0,0,0,2,3
ENSG00000235407.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233128.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244708.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255403.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4458,78,148,72,15,376,473,480,271,319,497,618,223,210,315,227,271,40,105,575,676
ENSG00000240354.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185960.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18389,1486,3014,2868,645,6395,8795,10207,3683,4881,8523,9759,3353,3277,4398,3183,3757,1685,2201,5499,6621
MSTRG.16950,433,718,484,130,2003,2340,2601,948,1197,2154,4196,1359,1911,2103,1597,1601,292,505,1516,1893
ENSG00000273777.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26794,149,324,281,60,334,420,695,168,247,523,644,239,242,515,313,309,30,114,431,323
MSTRG.26795,0,2,4,2,4,0,2,0,2,0,2,4,2,5,4,2,0,2,0,2
MSTRG.26796,0,3,0,0,0,0,0,1,0,0,6,7,2,3,17,4,0,3,2,0
MSTRG.26797,69,146,278,50,237,342,576,183,156,340,778,318,247,471,282,306,18,42,112,88
MSTRG.26790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23319,61,90,29,22,247,296,284,113,172,338,677,211,253,340,221,258,50,93,243,341
MSTRG.23318,0,2,0,0,5,16,13,4,7,11,0,0,0,0,1,0,3,5,16,14
MSTRG.23317,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
MSTRG.23316,209,296,155,97,825,1007,1128,411,613,1079,2055,736,742,784,611,730,229,402,907,986
MSTRG.23315,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSTRG.23314,0,10,13,5,6,17,19,0,0,19,0,0,0,0,0,0,5,9,15,12
MSTRG.23313,139,212,270,78,515,769,773,302,395,732,198,21,39,88,29,41,51,74,230,299
MSTRG.26799,327,692,765,141,1009,1252,1996,435,640,1289,1724,576,592,1147,632,606,91,222,975,802
MSTRG.23311,10,8,0,0,22,26,23,8,8,17,206,56,78,131,94,65,0,0,7,27
ENSG00000207098.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MSTRG.4459,7,0,0,0,14,14,18,0,0,10,0,0,0,0,0,0,0,0,6,13
ENSG00000261727.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259126.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18129,0,0,0,0,0,0,0,0,0,0,11,7,0,16,7,3,0,0,0,4
ENSG00000236499.2,0,5,0,0,16,17,14,1,3,17,17,3,5,8,6,10,6,1,13,26
ENSG00000224100.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230265.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11154,32923,73572,84122,18885,126320,174318,219820,77616,98262,173551,375052,114669,113180,142931,101208,126312,35509,52172,90798,117909
MSTRG.11155,0,0,0,0,0,10,8,4,6,14,44,12,17,28,14,6,0,11,23,40
MSTRG.11156,3,8,9,0,11,11,22,8,9,28,42,8,17,8,12,4,3,10,16,23
MSTRG.11157,766,1530,2109,356,2083,2613,4853,907,1350,2871,1256,437,419,1184,586,491,227,454,1870,2007
ENSG00000259793.1,0,3,7,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,13,6
MSTRG.11151,80,162,172,56,287,362,566,168,199,347,363,130,100,227,156,187,142,432,725,821
MSTRG.11152,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0
MSTRG.11153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22956,0,0,0,0,12,4,0,7,4,11,0,0,0,3,0,0,0,5,18,15
MSTRG.22957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MSTRG.11158,24,36,56,9,37,30,62,28,34,47,0,0,0,0,0,0,12,13,36,59
MSTRG.11159,21,36,30,8,44,60,83,21,30,77,298,150,120,235,123,125,7,27,90,102
MSTRG.22950,7996,14355,12702,3138,28180,36079,49121,14740,22263,38720,32498,9946,10952,16286,10322,11513,10235,15428,46166,55794
MSTRG.22951,194,399,419,111,356,521,800,192,252,507,961,391,355,889,516,492,31,61,454,465
ENSG00000183909.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260857.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26249,575,1145,1145,343,2909,3608,3984,1716,1951,3612,2519,707,723,1113,775,893,746,1003,2997,3402
MSTRG.26246,354,616,483,106,834,928,1232,412,501,879,133,58,47,95,80,57,107,187,363,453
MSTRG.26247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26244,0,0,6,8,2,4,6,4,8,8,0,0,0,3,0,0,2,0,7,11
MSTRG.26245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275144.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26243,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
MSTRG.26240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MSTRG.26241,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ENSG00000267496.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233878.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18121,9,20,20,9,14,44,53,28,20,48,23,10,11,11,11,10,7,6,59,66
ENSG00000283039.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282840.1,0,0,5,0,7,4,5,3,3,2,0,0,0,0,0,0,0,0,0,0
ENSG00000254867.1,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ENSG00000261341.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14526,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSTRG.14527,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
MSTRG.14524,192,373,278,55,855,1222,1305,535,609,1062,262,117,78,126,68,84,320,442,921,1137
MSTRG.14525,351,635,487,119,1230,1540,1827,579,797,1487,1974,693,591,973,698,697,377,554,1728,2105
MSTRG.14522,0,12,5,0,57,91,85,15,14,42,0,4,5,8,0,0,16,31,56,60
ENSG00000230044.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14520,267,491,418,94,994,1189,1487,681,704,1253,1435,561,584,676,623,584,476,811,1820,2103
MSTRG.6526,288,546,409,112,1186,1439,1697,730,834,1440,2697,880,959,1293,996,954,350,432,1343,1415
ENSG00000232813.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282850.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222659.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14528,576,1176,919,271,2561,3696,4155,1395,2190,3625,4019,1311,1272,1623,1138,1554,594,740,2296,2706
MSTRG.14529,42,87,61,17,151,161,195,81,117,233,70,17,28,23,36,22,116,159,481,828
ENSG00000207210.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255216.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186226.8,3,0,0,0,0,0,0,0,0,0,92,5,9,21,26,17,0,0,0,0
ENSG00000273804.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249022.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
ENSG00000274557.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181511.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260578.1,0,0,0,0,0,0,2,0,0,0,7,4,0,3,4,2,0,0,0,0
MSTRG.6524,0,1,0,0,3,3,0,2,2,6,0,0,0,4,2,0,1,0,2,3
ENSG00000278158.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202099.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3608,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
MSTRG.4559,67,93,31,14,281,289,362,124,170,275,144,42,62,46,58,44,90,140,376,440
ENSG00000281769.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15432,1476,2350,675,311,6238,7866,8365,3387,4254,8103,2307,831,1292,1439,1217,953,2347,3502,8434,10803
MSTRG.15431,539,1077,492,276,2262,2977,3474,1248,1602,3185,1220,371,367,511,453,524,354,422,1779,2005
MSTRG.15430,7,21,18,0,54,51,67,51,60,75,52,21,24,27,39,13,25,44,87,142
MSTRG.27119,650,1206,1500,299,3281,4389,5434,1724,2141,3841,9047,3410,2953,4661,3155,3605,562,670,3520,4461
MSTRG.15436,0,5,19,0,14,11,20,4,9,14,27,9,4,7,3,4,11,5,50,44
ENSG00000178226.10,7,0,0,0,24,4,25,0,14,17,25,0,14,0,0,0,0,0,39,22
MSTRG.15434,0,0,3,2,5,3,11,0,2,27,0,0,0,0,0,0,2,6,9,11
MSTRG.27115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27114,40,65,56,17,212,244,378,104,112,210,1617,584,500,1041,717,728,14,22,95,71
MSTRG.27117,0,13,7,0,24,34,53,16,16,43,1855,653,575,917,552,670,14,47,83,82
MSTRG.15438,0,5,0,0,0,3,2,1,0,3,0,0,0,0,0,0,0,8,0,0
MSTRG.27111,279,579,900,168,915,1112,1724,428,527,1066,1201,425,301,653,442,515,62,144,568,484
ENSG00000276687.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27113,360,858,1099,183,1094,1433,2332,514,721,1357,1744,555,547,991,544,584,65,149,806,624
MSTRG.27112,10,12,3,1,33,15,39,17,20,36,28,10,18,8,9,19,10,12,24,39
MSTRG.14382,333,742,686,155,1227,1451,1874,680,886,1454,1802,640,568,911,579,643,324,461,1396,1876
MSTRG.14383,6798,15357,30361,5202,28304,42796,53610,16194,23404,39209,45772,14937,13201,24253,15214,18540,12297,17029,45009,60120
MSTRG.10601,2514,5063,7349,1173,7155,9039,12220,3827,4960,9466,16892,5853,5434,8664,5763,6704,581,1317,3387,2795
MSTRG.10600,791,1338,443,141,2427,3173,3976,1699,2045,3956,22,0,7,0,5,0,812,1445,3297,4380
MSTRG.10607,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
MSTRG.10606,16,64,20,10,122,122,165,47,60,106,0,0,0,0,0,0,0,12,26,23
MSTRG.14384,5596,10470,7161,1658,24098,31884,34487,13497,18032,30874,24852,8295,8287,11542,7898,9162,2595,4361,12128,13715
MSTRG.10604,15,29,53,12,36,58,62,29,37,68,9,7,8,3,10,3,9,15,57,61
ENSG00000214107.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14389,0,6,0,0,19,15,12,10,10,9,0,3,0,0,0,0,15,19,81,133
ENSG00000256684.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3600,799,1453,2600,397,3454,4796,5982,2040,2641,4397,6156,2105,1952,2600,1900,2217,818,1318,2153,2913
ENSG00000104818.14,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0
ENSG00000239921.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
